7202	Escola Agrotécnica Federal de Manaus	Escola Agrotécnica Federal de Manaus		0	www.eafmanaus.gov.br	eafmanaus	0
7203	Escola Agrotécnica Federal de Rio do Sul	Escola Agrotécnica Federal de Rio do Sul		0	www.eafrs.gov.br	eafrs	0
7204	Escola Agrotécnica Federal de Satuba	Escola Agrotécnica Federal de Satuba		0	www.eafs.gov.br	eafs	0
7205	Escola Agrotécnica Federal de Salinas	Escola Agrotécnica Federal de Salinas		0	www.eafsalinas.gov.br	eafsalinas	0
7206	Escola Agrotécnica Federal de São Cristovão	Escola Agrotécnica Federal de São Cristovão		0	www.eafsc.gov.br	eafsc	0
7207	Escola Agrotécnica Federal de São Gabriel da Cachoeira	Escola Agrotécnica Federal de São Gabriel da Cachoeira		0	www.eafsgc.gov.br	eafsgc	0
7208	Escola Agrotécnica Federal de Santa Inês	Escola Agrotécnica Federal de Santa Inês		0	www.eafsi.gov.br	eafsi	0
7209	Escola Agrotécnica Federal de Sombrio	Escola Agrotécnica Federal de Sombrio		0	www.eafsombrio.gov.br	eafsombrio	0
7210	Escola Agrotécnica Federal de Sousa	Escola Agrotécnica Federal de Sousa		0	www.eafspb.gov.br	eafspb	0
7211	Escola Agrotécnica Federal de Santa Teresa	Escola Agrotécnica Federal de Santa Teresa		0	www.eafst.gov.br	eafst	0
7212	Eurasian Humanitarian Institute	Eurasian Humanitarian Institute		0	www.eagi.kz	eagi	0
7213	Eagle Gate College	Eagle Gate College		0	www.eaglegatecollege.edu	eaglegatecollege	0
7214	Escuela de Administración y Mercadotecnia del Quindío	Escuela de Administración y Mercadotecnia del Quindío		0	www.eam.edu.co	eam	0
7215	École Africaine des Métiers de la Architecture et de l'Urbanisme	École Africaine des Métiers de la Architecture et de l'Urbanisme		0	www.eamau.org	eamau	0
7216	Academy of Professional Higher Education Midjutland	Academy of Professional Higher Education Midjutland		0	www.eamv.dk	eamv	0
7217	Instituto Universitario Escuela Argentina de Negocios	Instituto Universitario Escuela Argentina de Negocios		0	www.ean.edu.ar	ean	0
7218	Universidad EAN Escuela de Administración de Negocios	Universidad EAN Escuela de Administración de Negocios		0	www.ean.edu.co	ean	0
7219	Danish Employment Academy	Danish Employment Academy		0	www.eano.dk	eano	0
7220	Erhvervsakademi Nordsjælland	Erhvervsakademi Nordsjælland		0	www.eanord.dk	eanord	0
7221	Escuela de Artes Plasticas de Puerto Rico	Escuela de Artes Plasticas de Puerto Rico		0	www.eap.edu	eap	0
7222	Hellenic Open University	Hellenic Open University		0	www.eap.gr	eap	0
7223	Eulogio Amang Rodriguez Institute of Science and Technology	Eulogio Amang Rodriguez Institute of Science and Technology		0	www.earist.edu.ph	earist	0
7224	Earlham College	Earlham College		0	www.earlham.edu	earlham	0
7225	Universidad Earth Costa Rica	Universidad Earth Costa Rica		0	www.earth.ac.cr	earth	0
7226	École Supérieure d'Arts de Rueil-Malmaison	École Supérieure d'Arts de Rueil-Malmaison		0	www.earueil.com	earueil	0
7227	European Academy of Arts in Warsaw	European Academy of Arts in Warsaw		0	www.eas.edu.pl	eas	0
7228	Escola d'Art i Superior de Disseny de Valencia	Escola d'Art i Superior de Disseny de Valencia		0	www.easdvalencia.com	easdvalencia	0
7229	East Africa School of Management	East Africa School of Management		0	www.easm.ac.ke	easm	0
7230	East Africa University Bosaso	East Africa University Bosaso		0	www.eastafricauniversity.net	eastafricauniversity	0
7231	East Central College	East Central College		0	www.eastcentral.edu	eastcentral	0
7232	East Central Technical College	East Central Technical College		0	www.eastcentraltech.edu	eastcentraltech	0
7233	East Delta University	East Delta University		0	www.eastdelta.edu.bd	eastdelta	0
7234	Eastern University	Eastern University		0	www.eastern.edu	eastern	0
7235	Eastern West Virginia Comm and Tech College	Eastern West Virginia Comm and Tech College		0	www.eastern.wvnet.edu	wvnet	0
7236	Glenville State College	Glenville State College		0	www.glenville.wvnet.edu	wvnet	0
7237	Eastern Connecticut State University	Eastern Connecticut State University		0	www.easternct.edu	easternct	0
7238	Eastern University	Eastern University		7234	www.easternuni.edu.bd	easternuni	-9
7239	East Mississippi Community College	East Mississippi Community College		0	www.eastms.edu	eastms	0
7240	East West University	East West University		0	www.eastwest.edu	eastwest	0
7241	Business Academy SouthWest	Business Academy SouthWest		0	www.easv.dk	easv	0
7242	Eastern Asia University Thailand	Eastern Asia University Thailand		0	www.eau.ac.th	eau	0
7243	University of Applied Sciences and Technology East Azerbaijan	University of Applied Sciences and Technology East Azerbaijan		0	www.ea-uast.ac.ir	ea-uast	0
7244	Tartu Aviation College	Tartu Aviation College		0	www.eava.ee	eava	0
7245	École Biblique et Archeologique Française de Jerusalem	École Biblique et Archeologique Française de Jerusalem		0	www.ebaf.info	ebaf	0
7246	Escuela Benjamín Franklin	Escuela Benjamín Franklin		0	www.ebf.edu.mx	ebf	0
7247	European Business School Schloss Reichartshausen	European Business School Schloss Reichartshausen		0	www.ebs.edu	ebs	0
7248	Estonian Business School	Estonian Business School		0	www.ebs.ee	ebs	0
7249	Evangelische Theologische Hogeschool	Evangelische Theologische Hogeschool		0	www.ebs-ede.nl	ebs-ede	0
7250	European Business School London	European Business School London		0	www.ebslondon.ac.uk	ebslondon	0
7251	European Business School Paris	European Business School Paris		0	www.ebs-paris.com	ebs-paris	0
7252	Ebonyi State University	Ebonyi State University		0	www.ebsu.edu.ng	ebsu	0
7253	Edinburgh College of Art	Edinburgh College of Art		0	www.eca.ac.uk	eca	0
7254	Haute École d'Arts Appliques du Canton de Vaud	Haute École d'Arts Appliques du Canton de Vaud		0	www.ecal.ch	ecal	0
7255	Institut Supérieur Industriel	Institut Supérieur Industriel		0	www.ecam.be	ecam	0
7256	École Catholique d'Arts et Métiers Lyon	École Catholique d'Arts et Métiers Lyon		0	www.ecam.fr	ecam	0
7257	ECAM Rennes Louis de Broglie	ECAM Rennes Louis de Broglie		0	www.ecam-rennes.fr	ecam-rennes	0
7258	Haute École d'Art du Valais	Haute École d'Art du Valais		0	www.ecav.ch	ecav	0
7259	Erie Community College	Erie Community College		0	www.ecc.edu	ecc	0
7260	Escuela Comercial Cámara de Comercio	Escuela Comercial Cámara de Comercio		0	www.eccc.com.mx	eccc	0
7261	East Central Community College	East Central Community College		0	www.eccc.edu	eccc	0
7262	Escuela Colombiana de Carreras Industriales	Escuela Colombiana de Carreras Industriales		0	www.ecci.edu.co	ecci	0
7263	École Centrale d'Electronique ECE Paris	École Centrale d'Electronique ECE Paris		0	www.ece.fr	ece	0
7264	European College of Economics and Management Plovdiv	European College of Economics and Management Plovdiv		0	www.ecem.org	ecem	0
7265	École de Commerce et de Gestión Orleans	École de Commerce et de Gestión Orleans		0	www.ecgorleans.org	ecgorleans	0
7266	Escuela Culinaria Internacional	Escuela Culinaria Internacional		0	www.ecigastronomia.com	ecigastronomia	0
7267	East China Institute of Technology	East China Institute of Technology	东华理工大学	0	www.ecit.edu.cn	ecit	0
7268	East China Jiaotong University	East China Jiaotong University	华东交通大学	0	www.ecjtu.jx.cn	jx	0
7269	Jingdezhen Ceramic Institute	Jingdezhen Ceramic Institute		0	www.jci.jx.cn	jx	0
7270	Pingxiang College	Pingxiang College		0	www.pxc.jx.cn	jx	0
7271	Shangrao Normal College	Shangrao Normal College	上饶师范学院	0	www.sru.jx.cn	jx	0
7272	Yichun University	Yichun University		0	www.ycu.jx.cn	jx	0
7273	Eckerd College	Eckerd College		0	www.eckerd.edu	eckerd	0
7274	École Centrale de Lille	École Centrale de Lille		0	www.ec-lille.fr	ec-lille	0
7275	École Centrale de Lyon	École Centrale de Lyon		0	www.ec-lyon.fr	ec-lyon	0
7276	East China Normal University	East China Normal University	华东师范大学	0	www.ecnu.edu.cn	ecnu	0
7277	East Central University	East Central University		0	www.ecok.edu	ecok	0
7278	École dArt dAix en Provence	École dArt dAix en Provence		0	www.ecole-art-aix.fr	ecole-art-aix	0
7279	École Atlantique de Commerce	École Atlantique de Commerce		0	www.ecoleatlantique.com	ecoleatlantique	0
7280	École Boulle Paris	École Boulle Paris		0	www.ecole-boulle.org	ecole-boulle	0
7281	École Française Privée de Prothese Dentaire	École Française Privée de Prothese Dentaire		0	www.ecole-dentaire.fr	ecole-dentaire	0
7282	École Supérieure du Bois Nantes	École Supérieure du Bois Nantes		0	www.ecoledubois.fr	ecoledubois	0
7283	École du Journalisme à Nice	École du Journalisme à Nice		0	www.ecoledujournalisme.com	ecoledujournalisme	0
7284	École du Louvre	École du Louvre		0	www.ecoledulouvre.fr	ecoledulouvre	0
7285	École des Hautes Études Economiques et Commerciales Marrakech	École des Hautes Études Economiques et Commerciales Marrakech		0	www.ecoleheec.ac.ma	ecoleheec	0
7286	Haute École de la Santé La Source Lausanne	Haute École de la Santé La Source Lausanne		0	www.ecolelasource.ch	ecolelasource	0
7287	École de Management de Normandie	École de Management de Normandie		0	www.ecole-management-normandie.fr	ecole-management-normandie	0
7288	École d'Art Maryse Eloy	École d'Art Maryse Eloy		0	www.ecole-maryse-eloy.com	ecole-maryse-eloy	0
7289	École Navale	École Navale		0	www.ecole-navale.fr	ecole-navale	0
7290	École Normale de Musique de Paris	École Normale de Musique de Paris		0	www.ecolenormalecortot.com	ecolenormalecortot	0
7291	Écoles de Condé	Écoles de Condé		0	www.ecoles-conde.com	ecoles-conde	0
7292	École Supérieure de Commerce École de Communication IDRAC	École Supérieure de Commerce École de Communication IDRAC		0	www.ecoles-idrac.com	ecoles-idrac	0
7293	Delhi School of Economics	Delhi School of Economics		0	www.econdse.org	econdse	0
7294	Colegio de la Frontera Sur	Colegio de la Frontera Sur		0	www.ecosur.mx	ecosur	0
7295	Fundación Escuela Colombiana de Hotelería y Turismo	Fundación Escuela Colombiana de Hotelería y Turismo		0	www.ecotet.com	ecotet	0
7296	Faculty of Economics VNU-HCM	Faculty of Economics VNU-HCM		0	www.ecovnuhcm.edu.vn	ecovnuhcm	0
7297	ECPI College of Technology	ECPI College of Technology		0	www.ecpi.edu	ecpi	0
7298	Escuela Colombiana de Rehabilitación	Escuela Colombiana de Rehabilitación		0	www.ecr.edu.co	ecr	0
7299	Elizabeth City State University	Elizabeth City State University		0	www.ecsu.edu	ecsu	0
7300	East Carolina University	East Carolina University		0	www.ecu.edu	ecu	0
7301	Edith Cowan University	Edith Cowan University		0	www.ecu.edu.au	ecu	0
7302	Emily Carr University of Art + Design	Emily Carr University of Art + Design		0	www.ecuad.ca	ecuad	0
7303	East China University of Politics & Law	East China University of Politics & Law	华东政法学院	0	www.ecupl.edu.cn	ecupl	0
7304	East China University of Science & Technology	East China University of Science & Technology	华东理工大学	0	www.ecust.edu.cn	ecust	0
7305	École de Communication Visuelle	École de Communication Visuelle		0	www.ecv.fr	ecv	0
7306	University of Edinburgh	University of Edinburgh		0	www.ed.ac.uk	ed	0
7307	Instituto Interamericano de Derechos Humanos	Instituto Interamericano de Derechos Humanos		0	www.iidh.ed.cr	ed	0
7308	Instituto Superior de Enfermagem	Instituto Superior de Enfermagem		0	www.iseuan.ed.ao	ed	0
7309	Edmonds Community College	Edmonds Community College		0	www.edcc.edu	edcc	0
7310	École des Dirigeants et Créateurs d'Entreprise	École des Dirigeants et Créateurs d'Entreprise		0	www.edcparis.edu	edcparis	0
7311	Educación y Desarrollo Cultural de Monterrey	Educación y Desarrollo Cultural de Monterrey		0	www.edecdemonterrey.edu.mx	edecdemonterrey	0
7312	Edgecombe Community College	Edgecombe Community College		0	www.edgecombe.edu	edgecombe	0
7313	Edge Hill University	Edge Hill University		0	www.edgehill.ac.uk	edgehill	0
7314	Edgewood College	Edgewood College		0	www.edgewood.edu	edgewood	0
7315	École des Hautes Études en Gestión Informatique et Communication de Casablanca	École des Hautes Études en Gestión Informatique et Communication de Casablanca		0	www.edhec.ac.ma	edhec	0
7316	EDHEC Business School	EDHEC Business School		0	www.edhec.com	edhec	0
7317	EDIC College	EDIC College		0	www.ediccollege.com	ediccollege	0
7318	Edinboro University	Edinboro University		0	www.edinboro.edu	edinboro	0
7319	Edison State College	Edison State College		0	www.edison.edu	edison	0
7320	Edith Stein University of Professional Education/Research Centre of Twente	Edith Stein University of Professional Education/Research Centre of Twente		0	www.edith.nl	edith	0
7321	École de Musique Ghassan Yammine	École de Musique Ghassan Yammine		0	www.edmgy.com	edmgy	0
7322	Edogawa University	Edogawa University	江戸川大学	0	www.edogawa-u.ac.jp	edogawa-u	0
7323	Eazam-e-Daneshpajoo Scientific Cultural Institute	Eazam-e-Daneshpajoo Scientific Cultural Institute		0	www.edp.ir	edp	0
7324	Educatis University	Educatis University		0	www.educatis.org	educatis	0
7325	Higher School of Public and Individual Safety Apeiron in Cracow	Higher School of Public and Individual Safety Apeiron in Cracow		0	www.edukacjabezgranic.pl	edukacjabezgranic	0
7326	Faculdades Eduvale	Faculdades Eduvale		0	www.eduvale.br	eduvale	0
7327	Faculdade Eduvale de Avaré	Faculdade Eduvale de Avaré		0	www.eduvaleavare.com.br	eduvaleavare	0
7328	Faculdade de Ciências Sociais Aplicadas do Vale do São Lourenço	Faculdade de Ciências Sociais Aplicadas do Vale do São Lourenço		0	www.eduvalesl.edu.br	eduvalesl	0
7329	Escuela Europea de Negocios Madrid	Escuela Europea de Negocios Madrid		0	www.een.edu	een	0
7330	Escola de Engenharia de Piracicaba	Escola de Engenharia de Piracicaba		0	www.eep.br	eep	0
7331	Electronic Engineering Polytechnic Institute of Surabaya	Electronic Engineering Polytechnic Institute of Surabaya		0	www.eepis-its.edu	eepis-its	0
7332	École Européenne Supérieure de l'Image Angouleme Poitiers	École Européenne Supérieure de l'Image Angouleme Poitiers		0	www.eesi.eu	eesi	0
7333	École d'Études Sociales et Pedagogiques	École d'Études Sociales et Pedagogiques		0	www.eesp.ch	eesp	0
7334	Escola de Enfermagem Wenceslau Braz	Escola de Enfermagem Wenceslau Braz		0	www.eewb.br	eewb	0
7335	École Française d'Amman	École Française d'Amman		0	www.efa.edu.jo	efa	0
7336	École Française d'Athenes	École Française d'Athenes		0	www.efa.gr	efa	0
7337	School of Occupational Therapy and Physiotherapy Aarhus	School of Occupational Therapy and Physiotherapy Aarhus		0	www.efaa.dk	efaa	0
7338	École des Métiers de la Communication	École des Métiers de la Communication		0	www.efap.com	efap	0
7339	Faculty of Economics University of Banja Luka	Faculty of Economics University of Banja Luka		0	www.efbl.org	efbl	0
7340	Eastfield College	Eastfield College		0	www.efc.dcccd.edu	dcccd	0
7341	Mountain View College Dallas	Mountain View College Dallas		0	www.mvc.dcccd.edu	dcccd	0
7342	Richland College	Richland College		0	www.rlc.dcccd.edu	dcccd	0
7343	École Française d'Extrème Orient	École Française d'Extrème Orient		0	www.efeo.fr	efeo	0
7344	École Française d'Ensignement Technique	École Française d'Ensignement Technique		0	www.efet.ac.ma	efet	0
7345	Effat College for Women	Effat College for Women		0	www.effatcollege.edu.sa	effatcollege	0
7346	Evangelische Fachhochschule Rheinland Westfalen Lippe	Evangelische Fachhochschule Rheinland Westfalen Lippe		0	www.efh-bochum.de	efh-bochum	0
7347	Evangelische Fachhochschule Darmstadt	Evangelische Fachhochschule Darmstadt		0	www.efh-darmstadt.de	efh-darmstadt	0
7348	Evangelische Fachhochschule Freiburg	Evangelische Fachhochschule Freiburg		0	www.efh-freiburg.de	efh-freiburg	0
7349	Evangelische Fachhochschule Reutlingen Ludwigsburg	Evangelische Fachhochschule Reutlingen Ludwigsburg		0	www.efh-reutlingen-ludwigsburg.de	efh-reutlingen-ludwigsburg	0
7350	English & Foreign Languages University (ex-CIEFL)	English & Foreign Languages University (ex-CIEFL)		0	www.efluniversity.ac.in	efluniversity	0
7351	Escola Superior de Educação Física de Muzambinho	Escola Superior de Educação Física de Muzambinho		0	www.efmuzambinho.org.br	efmuzambinho	0
7352	Josip Juraj Strossmayer University of Osijek Faculty of Economics	Josip Juraj Strossmayer University of Osijek Faculty of Economics		0	www.efos.hr	efos	0
7353	École d'Ingenieur Informatique	École d'Ingenieur Informatique		0	www.efrei.fr	efrei	0
7354	École Française de Rome	École Française de Rome		0	www.efrome.it	efrome	0
7355	Escola de Governo Professor Paulo Neves de Carvalho	Escola de Governo Professor Paulo Neves de Carvalho		0	www.eg.fjp.mg.gov.br	mg	0
7356	Fundação Helena Antipoff	Fundação Helena Antipoff		0	www.fundacaohantipoff.mg.gov.br	mg	0
7357	Fundação de Educação para o Trabalho de Minas Gerais	Fundação de Educação para o Trabalho de Minas Gerais		0	www.utramig.mg.gov.br	mg	0
7358	East Georgia College	East Georgia College		0	www.ega.edu	ega	0
7359	Escola Superior de Saúde Egas Moniz	Escola Superior de Saúde Egas Moniz		0	www.egasmoniz.edu.pt	egasmoniz	0
7360	École de Gestión et de Commerce de Brive	École de Gestión et de Commerce de Brive		0	www.egc.correze.net	correze	0
7361	École de Gestión et du Commerce de Valence Drome	École de Gestión et du Commerce de Valence Drome		0	www.egc2607.fr	egc2607	0
7362	École de Gestión et de Commerce de Avignon	École de Gestión et de Commerce de Avignon		0	www.egcavignonmediterranee.fr	egcavignonmediterranee	0
7363	École de Gestión et de Commerce de la Martinique	École de Gestión et de Commerce de la Martinique		0	www.egc-martinique.com	egc-martinique	0
7364	École de Gestión et de Commerce de Bretagne	École de Gestión et de Commerce de Bretagne		0	www.egc-stmalo.com	egc-stmalo	0
7365	École de Gestión et de Commerce la Roche sur Yon Vendee	École de Gestión et de Commerce la Roche sur Yon Vendee		0	www.egc-vendee.fr	egc-vendee	0
7366	École de Gestión et de Commerce de Vesoul	École de Gestión et de Commerce de Vesoul		0	www.egc-vesoul.fr	egc-vesoul	0
7367	Agean University	Agean University		0	www.ege.edu.tr	ege	0
7368	Escola de Gestió Empresarial	Escola de Gestió Empresarial		0	www.ege.es	ege	0
7369	Egerton University	Egerton University		0	www.egerton.ac.ke	egerton	0
7370	École Supérieure de Gestión et des Sciences de l'Informatique	École Supérieure de Gestión et des Sciences de l'Informatique		0	www.egicosup.ac.ma	egicosup	0
7371	Elabuzhsky State Pedagogical University	Elabuzhsky State Pedagogical University		0	www.egpu.ru	egpu	0
7372	European Graduate School Media & Communications	European Graduate School Media & Communications		0	www.egs.edu	egs	0
7373	Emory & Henry College	Emory & Henry College		0	www.ehc.edu	ehc	0
7374	École des Hautes Études en Santé Publique	École des Hautes Études en Santé Publique		0	www.ehesp.fr	ehesp	0
7375	École des Hautes Études en Sciences Sociales	École des Hautes Études en Sciences Sociales		0	www.ehess.fr	ehess	0
7376	Esztergom Theological College	Esztergom Theological College		0	www.ehf.hu	ehf	0
7377	Escola d'Hoteleria de les Illes Balears UIB	Escola d'Hoteleria de les Illes Balears UIB		0	www.ehib.es	ehib	0
7378	Ehime University	Ehime University	愛媛大学	0	www.ehime-u.ac.jp	ehime-u	0
7379	Evangelische Kirchenmusikhochschule Halle an der Saale	Evangelische Kirchenmusikhochschule Halle an der Saale		0	www.ehk-halle.de	ehk-halle	0
7380	École Hoteliere de Lausanne	École Hoteliere de Lausanne		0	www.ehl.edu	ehl	0
7381	Esbjerg Business College	Esbjerg Business College		0	www.ehs.dk	ehs	0
7382	Catholic School of Brussels	Catholic School of Brussels		0	www.ehsal.be	ehsal	0
7383	European University College Dubai	European University College Dubai		0	www.ehsal-dubai.net	ehsal-dubai	0
7384	Evangelische Hochschule fur Soziale Arbeit Dresden	Evangelische Hochschule fur Soziale Arbeit Dresden		0	www.ehs-dresden.de	ehs-dresden	0
7385	Ellis Hospital School of Nursing	Ellis Hospital School of Nursing		0	www.ehson.org	ehson	0
7386	École Hassania des Travaux Publics	École Hassania des Travaux Publics		0	www.ehtp.ac.ma	ehtp	0
7387	Escuela de Ingeniería de Antioquia	Escuela de Ingeniería de Antioquia		0	www.eia.edu.co	eia	0
7388	École de Cinéma Paris	École de Cinéma Paris		0	www.eicar.fr	eicar	0
7389	Eastern Iowa Community College District	Eastern Iowa Community College District		0	www.eicc.edu	eicc	0
7390	École d'Ingénieurs de Changins	École d'Ingénieurs de Changins		0	www.eichangins.ch	eichangins	0
7391	École Internationale de Design de Toulon	École Internationale de Design de Toulon		0	www.eid-design.com	eid-design	0
7392	European Institute of Education	European Institute of Education		0	www.eieonline.com	eieonline	0
7393	École d'Ingénieurs et d'Architectes de Fribourg	École d'Ingénieurs et d'Architectes de Fribourg		0	www.eif.ch	eif	0
7394	École dIngénieurs en Genie des Systemes Industriels	École dIngénieurs en Genie des Systemes Industriels		0	www.eigsi.fr	eigsi	0
7395	École dIngenierie en Genie des Systemes Industriels Casablanca	École dIngenierie en Genie des Systemes Industriels Casablanca		0	www.eigsica.ma	eigsica	0
7396	Escola de Disseny i Art	Escola de Disseny i Art		0	www.eina.edu	eina	0
7397	École dIngénieurs du Pas de Calais	École dIngénieurs du Pas de Calais		0	www.eipc.fr	eipc	0
7398	Education Institute of Saigon	Education Institute of Saigon		0	www.eis.edu.vn	eis	0
7399	Instituto Europeo de Ciencias de la Autodefensa	Instituto Europeo de Ciencias de la Autodefensa		0	www.eiss.es	eiss	0
7400	École Internationale des Sciences de Traitement de l'Information	École Internationale des Sciences de Traitement de l'Information		0	www.eisti.fr	eisti	0
7401	Eastern Institute of Technology HawkeS Bay	Eastern Institute of Technology HawkeS Bay		0	www.eit.ac.nz	eit	0
7402	Eastern Idaho Technical College	Eastern Idaho Technical College		0	www.eitc.edu	eitc	0
7403	École des Ingénieurs de la Ville de Paris	École des Ingénieurs de la Ville de Paris		0	www.eivp-paris.fr	eivp-paris	0
7404	Kagawa Nutrition University	Kagawa Nutrition University		0	www.eiyo.ac.jp	eiyo	0
7405	École de Journalisme de Toulouse	École de Journalisme de Toulouse		0	www.ejt.fr	ejt	0
7406	Higher School of Economic and Culture	Higher School of Economic and Culture		0	www.eka.edu.lv	eka	0
7407	Faculty of Economics University of East Sarajevo Pale	Faculty of Economics University of East Sarajevo Pale		0	www.ekofis.org	ekofis	0
7408	Eszterhazy Karoly College	Eszterhazy Karoly College		0	www.ektf.hu	ektf	0
7409	East Kazakhastan State Technical University	East Kazakhastan State Technical University		0	www.ektu.kz	ektu	0
7410	Eastern Kentucky University	Eastern Kentucky University		0	www.eku.edu	eku	0
7411	East los Angeles College	East los Angeles College		0	www.elac.edu	elac	0
7412	El Camino College	El Camino College		0	www.elcamino.edu	elcamino	0
7413	El Centro College	El Centro College		0	www.elcentrocollege.edu	elcentrocollege	0
7414	Escuela Libre de Derecho	Escuela Libre de Derecho		0	www.eld.edu.mx	eld	0
7415	Elgin Community College	Elgin Community College		0	www.elgin.edu	elgin	0
7416	Elisava Escola Superior de Disseny	Elisava Escola Superior de Disseny		0	www.elisava.net	elisava	0
7417	Ellanion	Ellanion		0	www.ellanion.gr	ellanion	0
7418	Ellis University	Ellis University		0	www.ellis.edu	ellis	0
7419	Ellis College New York Institute of Technology	Ellis College New York Institute of Technology		7420	www.ellis.nyit.edu	nyit	0
7420	New York Institute of Technology	New York Institute of Technology		0	www.nyit.edu	nyit	0
7421	New York Institute of Technology Bahrain	New York Institute of Technology Bahrain		0	www.nyit.edu.bh	nyit	0
7422	New York Institute of Technology Amman	New York Institute of Technology Amman		0	www.nyit.edu.jo	nyit	0
7423	University of Imam Mahdi	University of Imam Mahdi		0	www.elmahdi.edu.sd	elmahdi	0
7424	Elmira College	Elmira College		0	www.elmira.edu	elmira	0
7425	Elms College	Elms College		0	www.elms.edu	elms	0
7426	Elon University	Elon University		0	www.elon.edu	elon	0
7427	Escuela Libre de Psicología	Escuela Libre de Psicología		0	www.elpac.edu.mx	elpac	0
7428	Yelets State University	Yelets State University		0	www.elsu.ru	elsu	0
7429	Eotvos Lorand University (University of Budapest)	Eotvos Lorand University (University of Budapest)		0	www.elte.hu	elte	0
7430	Saint Petersburg State Electrotechnical University	Saint Petersburg State Electrotechnical University		0	www.eltech.ru	eltech	0
7431	Emanuel University of Oradea	Emanuel University of Oradea		0	www.emanuel.ro	emanuel	0
7432	Estonian Maritime Academy	Estonian Maritime Academy		0	www.emara.ee	emara	0
7433	Escuela Militar de Aviación Marco Fidel Suárez	Escuela Militar de Aviación Marco Fidel Suárez		0	www.emavi.edu.co	emavi	0
7434	Escola de Musica e Belas Artes do Paraná	Escola de Musica e Belas Artes do Paraná		0	www.embap.br	embap	0
7435	Eastern Maine Community College	Eastern Maine Community College		0	www.emcc.edu	emcc	0
7436	European Management Center	European Management Center		0	www.emc-campus.com	emc-campus	0
7437	Emerson College	Emerson College		0	www.emerson.edu	emerson	0
7438	Escola Superior de Ciências da Santa Casa de Misericordia de Vitoria	Escola Superior de Ciências da Santa Casa de Misericordia de Vitoria		0	www.emescam.br	emescam	0
7439	École Mohammadia d'Ingénieurs	École Mohammadia d'Ingénieurs		0	www.emi.ac.ma	emi	0
7440	Escuela Militar de Ingeniería	Escuela Militar de Ingeniería		0	www.emi.edu.bo	emi	0
7441	Ethiopian Management Institute	Ethiopian Management Institute		0	www.emi.edu.et	emi	0
7442	Eastern Michigan University	Eastern Michigan University		0	www.emich.edu	emich	0
7443	Emirates Aviation College	Emirates Aviation College		0	www.emiratesaviationcollege.com	emiratesaviationcollege	0
7444	Baltic Methodist Theological Seminary	Baltic Methodist Theological Seminary		0	www.emkts.ee	emkts	0
7445	International and European Business School Lyon	International and European Business School Lyon		0	www.em-lyon.com	em-lyon	0
7446	Emmanuel College Boston	Emmanuel College Boston		0	www.emmanuel.edu	emmanuel	0
7447	Emmaus Bible College	Emmaus Bible College		0	www.emmaus.edu	emmaus	0
7448	Emmes Corporation	Emmes Corporation		0	www.emmes.com	emmes	0
7449	École des Mines de Nantes	École des Mines de Nantes		0	www.emn.fr	emn	0
7450	Escuela Moderna de Música	Escuela Moderna de Música		0	www.emoderna.cl	emoderna	0
7451	Emory University	Emory University		0	www.emory.edu	emory	0
7452	Empire College School of Business	Empire College School of Business		0	www.empcol.edu	empcol	0
7453	Emporia State University	Emporia State University		0	www.emporia.edu	emporia	0
7454	École Nationale Supérieure des Mines de Saint Étienne	École Nationale Supérieure des Mines de Saint Étienne		0	www.emse.fr	emse	0
7455	École Marocaine des Sciences de lIngenieur	École Marocaine des Sciences de lIngenieur		0	www.emsi.ma	emsi	0
7456	École de Management Strasbourg	École de Management Strasbourg		0	www.em-strasbourg.eu	em-strasbourg	0
7457	Escuela Militar de Suboficiales Inocencio Chincá	Escuela Militar de Suboficiales Inocencio Chincá		0	www.emsub.mil.co	emsub	0
7458	Escuela Mexicana de Turismo	Escuela Mexicana de Turismo		0	www.emt2003.net	emt2003	0
7459	Sapientia Hungarian University of Transylvania	Sapientia Hungarian University of Transylvania		0	www.emte.ro	emte	0
7460	Eastern Mennonite University	Eastern Mennonite University		0	www.emu.edu	emu	0
7461	Estonian University of Life Sciences	Estonian University of Life Sciences		0	www.emu.ee	emu	0
7462	Eurasian National University	Eurasian National University		0	www.emu.kz	emu	0
7463	École Nationale de l'Aviation Civile	École Nationale de l'Aviation Civile		0	www.enac.fr	enac	0
7464	École National d'Agriculture de Meknes	École National d'Agriculture de Meknes		0	www.enameknes.ac.ma	enameknes	0
7465	École Nationale d'Administration Publique	École Nationale d'Administration Publique		0	www.enap.ca	enap	0
7466	École Nationale d'Assurances	École Nationale d'Assurances		0	www.enass.fr	enass	0
7467	Escola Náutica Infante Dom Henrique	Escola Náutica Infante Dom Henrique		0	www.enautica.pt	enautica	0
7468	Escuela Nacional de Bellas Artes	Escuela Nacional de Bellas Artes		0	www.enba.edu.uy	enba	0
7469	Escuela Nacional de Biblioteconomía y Archivonomía	Escuela Nacional de Biblioteconomía y Archivonomía		0	www.enba.sep.gob.mx	sep	0
7470	École Nationale des Beaux Arts de Lyon	École Nationale des Beaux Arts de Lyon		0	www.enba-lyon.fr	enba-lyon	0
7471	Eastern Nazarene College	Eastern Nazarene College		0	www.enc.edu	enc	0
7472	Escuela Nacional Central de Agricultura	Escuela Nacional Central de Agricultura		0	www.enca.edu.gt	enca	0
