4278481	35	Efficient multiclass maximum margin clustering
4278482	35	An object-oriented representation for efficient reinforcement learning
4278483	35	Discriminative structure and parameter learning for Markov logic networks
4278484	35	Maximum likelihood rule ensembles
4278485	35	Multi-task learning for HIV therapy screening
4278486	35	On the hardness of finding symmetries in Markov decision processes
4278489	35	Compressed sensing and Bayesian experimental design
4278490	35	Modeling interleaved hidden processes
4278491	35	An empirical evaluation of supervised learning in high dimensions
4278492	35	ICA and ISA using Schweizer-Wolff measure of dependence
4278493	35	Active reinforcement learning
4278494	35	The skew spectrum of graphs
4278495	35	Modified MMI/MPE: a direct evaluation of the margin in speech recognition
4278496	35	A decoupled approach to exemplar-based unsupervised learning
4278497	35	Fast solvers and efficient implementations for distance metric learning
4278498	35	Reinforcement learning with limited reinforcement: using Bayes risk for active learning in POMDPs
4278499	35	A dual coordinate descent method for large-scale linear SVM
4278500	35	Online kernel selection for Bayesian reinforcement learning
4278501	35	Non-parametric policy gradients: a unified treatment of propositional and relational domains
4278502	35	Robust matching and recognition using context-dependent kernels
4278504	35	A least squares formulation for canonical correlation analysis
4278505	35	An RKHS for multi-view learning and manifold co-regularization
4278506	35	Classification using discriminative restricted Boltzmann machines
4278507	35	Optimized cutting plane algorithm for support vector machines
4278508	35	Extracting and composing robust features with denoising autoencoders
4278509	35	Accurate max-margin training for structured output spaces
4278510	35	Efficiently solving convex relaxations for MAP estimation
4278511	35	A semiparametric statistical approach to model-free policy evaluation
4278512	35	Cost-sensitive multi-class classification from probability estimates
4278513	35	A rate-distortion one-class model and its applications to clustering
4278514	35	SVM optimization: inverse dependence on training set size
4278515	35	Hierarchical sampling for active learning
4278516	35	Local likelihood modeling of temporal text streams
4278517	35	Preconditioned temporal difference learning
4278518	35	Training restricted Boltzmann machines using approximations to the likelihood gradient
4278520	35	Listwise approach to learning to rank: theory and algorithm
4278521	35	A unified architecture for natural language processing: deep neural networks with multitask learning
4278522	35	Sparse multiscale gaussian process regression
4278523	35	Confidence-weighted linear classification
4278524	35	On partial optimality in multi-label MRFs
4278525	35	Learning to learn implicit queries from gaze patterns
4278526	35	Uncorrelated multilinear principal component analysis through successive variance maximization
4278527	35	On-line discovery of temporal-difference networks
4278528	35	Graph transduction via alternating minimization
4278529	35	Sample-based learning and search with permanent and transient memories
4477740	35	Using Temporal Relations in Smart Environment Data for Activity Prediction
4542951	35	Comparing Clusterings { An Axiomatic View
4717671	35	Learning structural SVMs with latent variables
4717672	35	Optimized expected information gain for nonlinear dynamical systems
4717673	35	Workshop summary: Numerical mathematics in machine learning
4717674	35	Interactively optimizing information retrieval systems as a dueling bandits problem
4717675	35	Function factorization using warped Gaussian processes
4717676	35	Structure preserving embedding
4717677	35	A novel lexicalized HMM-based learning framework for web opinion mining
4717678	35	Piecewise-stationary bandit problems with side observations
4717679	35	Nearest neighbors in high-dimensional data: the emergence and influence of hubs
4717680	35	On primal and dual sparsity of Markov networks
4717681	35	Invited talk: Drifting games, boosting and online learning
4717682	35	Tutorial summary: Reductions in machine learning
4717683	35	Accounting for burstiness in topic models
4717684	35	Invited talk: Can learning kernels help performance?
4717685	35	Learning dictionaries of stable autoregressive models for audio scene analysis
4717686	35	Bandit-based optimization on graphs with application to library performance tuning
4717687	35	Kernelized value function approximation for reinforcement learning
4717688	35	Boosting products of base classifiers
4717689	35	Stochastic methods for l1 regularized loss minimization
4717690	35	Learning with structured sparsity
4717692	35	PAC-Bayesian learning of linear classifiers
4717693	35	Dynamic mixed membership blockmodel for evolving networks
4717694	35	Evaluation Methods for Topic Models
4717695	35	Block-wise construction of acyclic relational features with monotone irreducibility and relevancy properties
4717696	35	Tractable Nonparametric Bayesian Inference in Poisson Processes with Gaussian Process Intensities
4717697	35	Nonparametric estimation of the precision-recall curve
4717698	35	Learning kernels from indefinite similarities
4717699	35	Archipelago: nonparametric Bayesian semi-supervised learning
4717700	35	Ranking interesting subgroups
4717701	35	Learning prediction suffix trees with Winnow
4717702	35	Proto-predictive representation of states with simple recurrent temporal-difference networks
4717703	35	Solution stability in linear programming relaxations: graph partitioning and unsupervised learning
4717704	35	Workshop summary: Automated interpretation and modelling of cell images
4717705	35	An efficient projection for l1, ∞ regularization
4717706	35	The adaptive k-meteorologists problem and its application to structure learning and feature selection in reinforcement learning
4717707	35	A least squares formulation for a class of generalized eigenvalue problems in machine learning
4717708	35	Partial order embedding with multiple kernels
4717709	35	Efficient learning algorithms for changing environments
4717710	35	GAODE and HAODE: two proposals based on AODE to deal with continuous variables
4717711	35	Tutorial summary: Machine learning in IR: recent successes and new opportunities
4717712	35	Multi-view clustering via canonical correlation analysis
4717713	35	Non-monotonic feature selection
4717714	35	A Convex Formulation for Learning Shared Structures from Multiple Tasks
4717715	35	Topic-link LDA: joint models of topic and author community
4717716	35	Stochastic search using the natural gradient
4717717	35	Online dictionary learning for sparse coding
4717718	35	Gradient descent with sparsification: an iterative algorithm for sparse recovery with restricted isometry property
4717719	35	MedLDA: maximum margin supervised topic models for regression and classification
4717720	35	Geometry-aware metric learning
4717721	35	Near-Bayesian exploration in polynomial time
4717722	35	Convex variational Bayesian inference for large scale generalized linear models
4717723	35	Large-scale collaborative prediction using a nonparametric random effects model
4717724	35	Workshop summary: Sparse methods for music audio
4717725	35	Large-scale deep unsupervised learning using graphics processors
4717726	35	The graphlet spectrum
4717727	35	The Bayesian group-Lasso for analyzing contingency tables
4717728	35	Curriculum learning
4717729	35	Blockwise coordinate descent procedures for the multi-task lasso, with applications to neural semantic basis discovery
4717730	35	Dynamic analysis of multiagent Q-learning with ε-greedy exploration
4717731	35	Structure learning of Bayesian networks using constraints
4717732	35	Boosting with structural sparsity
4717733	35	Information theoretic measures for clusterings comparison: is a correction for chance necessary?
4717734	35	Generalization analysis of listwise learning-to-rank algorithms
4717735	35	Approximate inference for planning in stochastic relational worlds
4717736	35	Identifying suspicious URLs: an application of large-scale online learning
4717737	35	Polyhedral outer approximations with application to natural language parsing
4717738	35	A majorization-minimization algorithm for (multiple) hyperparameter learning
4717739	35	Large margin training for hidden markov models with partially observed states
4717740	35	Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations
4717741	35	Tutorial summary: Survey of boosting from an optimization perspective
4717742	35	Graph construction and b-matching for semi-supervised learning
4717743	35	Sparse Gaussian graphical models with unknown block structure
4717744	35	A scalable framework for discovering coherent co-clusters in noisy data
4717745	35	Sequential Bayesian prediction in the presence of changepoints
4717746	35	Workshop summary: Workshop on learning feature hierarchies
4717747	35	Workshop summary: The fourth workshop on evaluation methods for machine learning
4717748	35	Fast Gradient-Descent Methods for Temporal-Difference Learning with Linear Function Approximation
4717750	35	Grammatical inference as a principal component analysis problem
4717751	35	Spectral clustering based on the graph p-Laplacian
4717752	35	Bayesian inference for Plackett-Luce ranking models
4717753	35	Discovering options from example trajectories
4717754	35	Workshop summary: Seventh annual workshop on Bayes applications
4717755	35	Optimistic initialization and greediness lead to polynomial time learning in factored MDPs
4717756	35	More generality in efficient multiple kernel learning
4717757	35	Tutorial summary: Active learning
4717758	35	Tutorial summary: The neuroscience of reinforcement learning
4717759	35	Supervised learning from multiple experts: whom to trust when everyone lies a bit
4717760	35	A simpler unified analysis of budget perceptrons
4717761	35	Factored conditional restricted Boltzmann Machines for modeling motion style
4717762	35	Workshop summary: On-line learning with limited feedback
4717763	35	Learning non-redundant codebooks for classifying complex objects
4717764	35	Partially supervised feature selection with regularized linear models
4717765	35	Using fast weights to improve persistent contrastive divergence
4717766	35	Analytic moment-based Gaussian process filtering
4717767	35	Efficient Euclidean Projections in Linear Time
4717768	35	Active learning for directed exploration of complex systems
4717769	35	Bayesian clustering for email campaign detection
4717770	35	Multi-assignment clustering for Boolean data
4717771	35	Online learning by ellipsoid method
4717772	35	Regression by dependence minimization and its application to causal inference in additive noise models
4717773	35	Detecting the direction of causal time series
4717774	35	Learning structurally consistent undirected probabilistic graphical models
4717775	35	Matrix updates for perceptron training of continuous density hidden Markov models
4717776	35	Unsupervised hierarchical modeling of locomotion styles
4717777	35	A stochastic memoizer for sequence data
4717778	35	Multi-class image segmentation using conditional random fields and global classification
4717779	35	Constraint relaxation in approximate linear programs
4717780	35	Monte-Carlo simulation balancing
4717781	35	SimpleNPKL: simple non-parametric kernel learning
4717782	35	BoltzRank: learning to maximize expected ranking gain
4717783	35	Independent factor topic models
4717784	35	Predictive representations for policy gradient in POMDPs
4717785	35	Group lasso with overlap and graph lasso
4717786	35	Learning complex motions by sequencing simpler motion templates
4717787	35	Herding dynamical weights to learn
4717788	35	Robot trajectory optimization using approximate inference
4717789	35	Nonparametric factor analysis with beta process priors
4717790	35	Surrogate regret bounds for proper losses
4717791	35	Model-free reinforcement learning as mixture learning
4717792	35	Tutorial summary: Convergence of natural dynamics to equilibria
4717793	35	Split variational inference
4717794	35	Orbit-product representation and correction of Gaussian belief propagation
4717795	35	Decision tree and instance-based learning for label ranking
4717796	35	Proximal regularization for online and batch learning
4717797	35	Semi-supervised learning using label mean
4717798	35	Hilbert space embeddings of conditional distributions with applications to dynamical systems
4717799	35	An efficient sparse metric learning in high-dimensional space via l1-penalized log-determinant regularization
4717800	35	Learning Markov logic network structure via hypergraph lifting
4717801	35	Multi-instance learning by treating instances as non-I.I.D. samples
4717802	35	Learning linear dynamical systems without sequence information
4717803	35	Fitting a graph to vector data
4717804	35	Rule learning with monotonicity constraints
4717805	35	Learning from measurements in exponential families
4717806	35	Robust bounds for classification via selective sampling
4717807	35	Tutorial summary: Structured prediction for natural language processing
4717808	35	Domain adaptation from multiple sources via auxiliary classifiers
4717809	35	EigenTransfer: a unified framework for transfer learning
4717810	35	Online feature elicitation in interactive optimization
4717811	35	Tutorial summary: Learning with dependencies between several response variables
4717812	35	Trajectory prediction: learning to map situations to robot trajectories
4717813	35	Workshop summary: Abstraction in reinforcement learning
4717814	35	Deep learning from temporal coherence in video
4717815	35	Regularization and feature selection in least-squares temporal difference learning
4717816	35	Route kernels for trees
4717817	35	Importance weighted active learning
4717818	35	Ranking with ordered weighted pairwise classification
4717819	35	Compositional noisy-logical learning
4717820	35	Uncertainty sampling and transductive experimental design for active dual supervision
4717821	35	Sparse higher order conditional random fields for improved sequence labeling
4717822	35	Incorporating domain knowledge into topic modeling via Dirichlet Forest priors
4717823	35	Transfer learning for collaborative filtering via a rating-matrix generative model
4717824	35	ABC-boost: adaptive base class boost for multi-class classification
4717825	35	Accelerated sampling for the Indian Buffet Process
4717826	35	Learning When to Stop Thinking and Do Something!
4717827	35	Good learners for evil teachers
4717828	35	Learning spectral graph transformations for link prediction
4717830	35	Workshop summary: Results of the 2009 reinforcement learning competition
4717831	35	Optimal reverse prediction: a unified perspective on supervised, unsupervised and semi-supervised learning
4717832	35	An accelerated gradient method for trace norm minimization
4717833	35	Multiple indefinite kernel learning with mixed norm regularization
4717834	35	Binary action search for learning continuous-action control policies
4717835	35	Robust feature extraction via information theoretic learning
4717836	35	Discriminative k-metrics
4717837	35	Learning instance specific distances using metric propagation
4717838	35	Hoeffding and Bernstein races for selecting policies in evolutionary direct policy search
4717839	35	Deep transfer via second-order Markov logic
4717840	35	On sampling-based approximate spectral decomposition
4717841	35	A Bayesian approach to protein model quality assessment
4717842	35	Fast evolutionary maximum margin clustering
4717843	35	Learning to Segment from a Few Well-Selected Training Images
4717844	35	Structure learning with independent non-identically distributed data
4717845	35	Prototype vector machine for large scale semi-supervised learning
4717846	35	K-means in space: a radiation sensitivity evaluation
4717847	35	Exploiting sparse Markov and covariance structure in multiresolution models
4717848	35	Tutorial summary: Large social and information networks: opportunities for ML
4717849	35	Probabilistic dyadic data analysis with local and global consistency
4717850	35	Non-linear matrix factorization with Gaussian processes
4886006	35	Proto-transfer Learning in Markov Decision Processes Using Spectral Methods
4958398	35	Hierarchical model-based reinforcement learning: R-max + MAXQ
4976123	35	Fisher Consistency of Multicategory Support Vector Machines
5174752	35	Semi-supervised learning with sparse grids
5568772	35	Learning Word-to-Concept Mappings for Automatic Text Classification
6104011	35	Feature Selection
6594853	35	CN = CPCN
6594854	35	SimpleSVM
6954243	35	Feature Selection as a One-Player Game
13214816	35	Spherical Topic Models
13300268	35	Proceedings of the Seventeenth International Conference on Machine Learning (ICML 2000), Stanford University, Stanford, CA, USA, June 29 - July 2, 2000
13300800	35	Machine Learning, Proceedings of the Twenty-first International Conference (ICML 2004), Banff, Alberta, Canada, July 4-8, 2004
13300805	35	Machine Learning, Proceedings of the Twenty-Second International Conference (ICML 2005), Bonn, Germany, August 7-11, 2005
13300809	35	Machine Learning, Proceedings of the Twenty-Third International Conference (ICML 2006), Pittsburgh, Pennsylvania, USA, June 25-29, 2006
13300812	35	Machine Learning, Proceedings of the Twenty-Fourth International Conference (ICML 2007), Corvalis, Oregon, USA, June 20-24, 2007
13300817	35	Proceedings of the 26th Annual International Conference on Machine Learning, ICML 2009, Montreal, Quebec, Canada, June 14-18, 2009
13300822	35	Machine Learning, Proceedings of the Twenty-Fifth International Conference (ICML 2008), Helsinki, Finland, June 5-9, 2008
13377044	35	Robust Subspace Segmentation by Low-Rank Representation
13402406	35	Inverse Optimal Control with Linearly-Solvable MDPs
13761802	35	Multi-agent Learning Experiments on Repeated Matrix Games
13761803	35	Local Minima Embedding
13761804	35	One-sided Support Vector Regression for Multiclass Cost-sensitive Classification
13761805	35	Internal Rewards Mitigate Agent Boundedness
13761806	35	Active Risk Estimation
13761807	35	Proceedings of the 27th International Conference on Machine Learning (ICML-10), June 21-24, 2010, Haifa, Israel
13761808	35	Approximate Predictive Representations of Partially Observable Systems
13761809	35	Learning the Linear Dynamical System with ASOS
13761810	35	Should one compute the Temporal Difference fix point or minimize the Bellman Residual? The unified oblique projection view
13761811	35	Fast boosting using adversarial bandits
13761812	35	Generalizing Apprenticeship Learning across Hypothesis Classes
13761813	35	Fast Neighborhood Subgraph Pairwise Distance Kernel
13761814	35	SVM Classifier Estimation from Group Probabilities
13761815	35	Implicit Online Learning
13761816	35	Modeling Transfer Learning in Human Categorization with the Hierarchical Dirichlet Process
13761817	35	3D Convolutional Neural Networks for Human Action Recognition
13761818	35	Probabilistic Backward and Forward Reasoning in Stochastic Relational Worlds
13761819	35	Learning Efficiently with Approximate Inference via Dual Losses
13761820	35	Efficient Reinforcement Learning with Multiple Reward Functions for Randomized Controlled Trial Analysis
13762112	35	Least-Squares Policy Iteration: Bias-Variance Trade-off in Control Problems
13762113	35	High-Performance Semi-Supervised Learning using Discriminatively Constrained Generative Models
13762114	35	Temporal Difference Bayesian Model Averaging: A Bayesian Perspective on Adapting Lambda
13762115	35	Online Streaming Feature Selection
13762117	35	The Translation-invariant Wishart-Dirichlet Process for Clustering Distance Data
13762119	35	Projection Penalties: Dimension Reduction without Loss
13762120	35	A New Analysis of Co-Training
13762122	35	Online Learning for Group Lasso
13762123	35	Music Plus One and Machine Learning
13762124	35	Finding Planted Partitions in Nearly Linear Time using Arrested Spectral Clustering
13762125	35	Improved Local Coordinate Coding using Local Tangents
13762126	35	Robust Formulations for Handling Uncertainty in Kernel Matrices
13762128	35	Non-Local Contrastive Objectives
13762164	35	Tree-Guided Group Lasso for Multi-Task Regression with Structured Sparsity
13762167	35	Two-Stage Learning Kernel Algorithms
13762182	35	Risk minimization, probability elicitation, and cost-sensitive SVMs
13762184	35	Structured Output Learning with Indirect Supervision
13762185	35	COFFIN: A Computational Framework for Linear SVMs
13762186	35	Mixed Membership Matrix Factorization
13762187	35	Variable Selection in Model-Based Clustering: To Do or To Facilitate
13762189	35	Learning Temporal Causal Graphs for Relational Time-Series Analysis
13762191	35	Budgeted Nonparametric Learning from Data Streams
13762193	35	Bayesian Multi-Task Reinforcement Learning
13762200	35	Conditional Topic Random Fields
13762201	35	Gaussian Processes Multiple Instance Learning
13762203	35	Model-based reinforcement learning with nearly tight exploration complexity bounds
13762204	35	Causal filter selection in microarray data
13762206	35	Convergence, Targeted Optimality, and Safety in Multiagent Learning
13762208	35	The Margin Perceptron with Unlearning
13762210	35	On the Interaction between Norm and Dimensionality: Multiple Regimes in Learning
13762212	35	Constructing States for Reinforcement Learning
13762214	35	Boosting for Regression Transfer
13762216	35	Discriminative Latent Variable Models for Object Detection
13762218	35	A Stick-Breaking Construction of the Beta Process
13762220	35	Metric Learning to Rank
13762221	35	Multi-Class Pegasos on a Budget
13762233	35	The Elastic Embedding Algorithm for Dimensionality Reduction
13762235	35	Label Ranking Methods based on the Plackett-Luce Model
13762237	35	Modeling Interaction via the Principle of Maximum Causal Entropy
13762239	35	Deep Supervised t-Distributed Embedding
13762241	35	Accelerated Dual Decomposition for MAP Inference
13762243	35	From Transformation-Based Dimensionality Reduction to Feature Selection
13762245	35	Multi-Task Learning of Gaussian Graphical Models
13762247	35	Active Learning for Networked Data
13762249	35	Total Variation, Cheeger Cuts
13762251	35	A scalable trust-region algorithm with application to mixed-norm regression
13762253	35	Label Ranking under Ambiguous Supervision for Learning Semantic Correspondences
13762256	35	Efficient Selection of Multiple Bandit Arms: Theory and Practice
13762258	35	Nonparametric Information Theoretic Clustering Algorithm
13762260	35	Gaussian Process Optimization in the Bandit Setting: No Regret and Experimental Design
13762266	35	A Theoretical Analysis of Feature Pooling in Visual Recognition
13762268	35	Large Scale Max-Margin Multi-Label Classification with  Priors
13762270	35	A Simple Algorithm for Nuclear Norm Regularized Problems
13762272	35	Learning from Noisy Side Information by Generalized Maximum Entropy Model
13762274	35	The Role of Machine Learning in Business Optimization
13762276	35	Heterogeneous Continuous Dynamic Bayesian Networks with Flexible Structure and Inter-Time Segment Information Sharing
13762281	35	An Analysis of the Convergence of Graph Laplacians
13762283	35	Active Learning for Multi-Task Adaptive Filtering
13762292	35	Generalization Bounds for Learning Kernels
13762294	35	Deep networks for robust visual recognition
13762296	35	Learning Sparse SVM for Feature Selection on Very High Dimensional Datasets
13762298	35	Surrogating the surrogate: accelerating Gaussian-process-based global optimization with a mixture cross-entropy algorithm
13762300	35	Estimation of (near) low-rank matrices with noise and high-dimensional scaling
13762302	35	Graded Multilabel Classification: The Ordinal Case
13762304	35	Implicit Regularization in Variational Bayesian Matrix Factorization
13762306	35	On the Consistency of Ranking Algorithms
13762308	35	Climbing the Tower of Babel: Unsupervised Multilingual Learning
13762309	35	Learning Fast Approximations of Sparse Coding
13762311	35	Cognitive Models of Test-Item Effects in Human Category Learning
13762313	35	Gaussian Covariance and Scalable Variational Inference
13762316	35	Classes of Multiagent Q-learning Dynamics with epsilon-greedy Exploration
13762320	35	Nonparametric Return Distribution Approximation for Reinforcement Learning
13762323	35	Sequential Projection Learning for Hashing with Compact Codes
13763177	35	Transfer Learning for Collective Link Prediction in Multiple Heterogenous Domains
13763191	35	Toward Off-Policy Learning Control with Function Approximation
13764097	35	Learning Tree Conditional Random Fields
13764130	35	Power Iteration Clustering
13764131	35	Bottom-Up Learning of Markov Network Structure
13764132	35	Web-Scale Bayesian Click-Through rate Prediction for Sponsored Search Advertising in Microsoft's Bing Search Engine
13764133	35	Restricted Boltzmann Machines are Hard to Approximately Evaluate or Simulate
13764134	35	Particle Filtered MCMC-MLE with Connections to Contrastive Divergence
13764136	35	Large Graph Construction for Scalable Semi-Supervised Learning
13764138	35	Learning Programs: A Hierarchical Bayesian Approach
13764140	35	A Conditional Random Field for Multiple-Instance Learning
13764142	35	Hilbert Space Embeddings of Hidden Markov Models
13764144	35	Analysis of a Classification-based Policy Iteration Algorithm
13764145	35	Mining Clustering Dimensions
13764148	35	Finite-Sample Analysis of LSTD
13764150	35	On Sparse Nonparametric Conditional Covariance Selection
13764152	35	Unsupervised Risk Stratification in Clinical Datasets: Identifying   Patients at Risk of Rare Outcomes
13764154	35	Proximal Methods for Sparse Hierarchical Dictionary Learning
13764156	35	Supervised Aggregation of Classifiers using Artificial Prediction Markets
13764158	35	Boosting Classifiers with Tightened L0-Relaxation Penalties
13764160	35	Boosted Backpropagation Learning for Training Deep Modular Networks
13764163	35	The IBP Compound Dirichlet Process and its Application to Focused Topic Modeling
13764165	35	Multiscale Wavelets on Trees, Graphs and High Dimensional Data: Theory and Applications to Semi Supervised Learning
13764167	35	Multiple Non-Redundant Spectral Clustering Views
13764168	35	Telling cause from effect based on high-dimensional observations
13764170	35	A Fast Augmented Lagrangian Algorithm for Learning Low-Rank Matrices
13764171	35	A DC Programming Approach for Sparse Eigenvalue Problem
13764172	35	Learning Deep Boltzmann Machines using Adaptive MCMC
13764173	35	Deep learning via Hessian-free optimization
13764175	35	Multiagent Inductive Learning: an Argumentation-based Approach
13764177	35	Dynamical Products of Experts for Modeling Financial Time Series
13764181	35	Rectified Linear Units Improve Restricted Boltzmann Machines
13764188	35	Learning Markov Logic Networks Using Structural Motifs
13764190	35	Bayes Optimal Multilabel Classification via Probabilistic Classifier Chains
13764192	35	Distance dependent Chinese restaurant processes
13764194	35	Online Prediction with Privacy
13764290	35	Sparse Gaussian Process Regression via L1 Penalization
13764296	35	Robust Graph Mode Seeking by Graph Shift
13764298	35	On learning with kernels for unordered pairs
13764304	35	Gaussian Process Change Point Models
13764311	35	Comparing Clusterings in Space
13764316	35	A Language-based Approach to Measuring Scholarly Impact
13764318	35	Submodular Dictionary Selection for Sparse Representation
13764320	35	Budgeted Distribution Learning of Belief Net Parameters
13764322	35	Making Large-Scale Nyström Approximation Possible
13764586	35	Convergence of Least Squares Temporal Difference Methods Under General Conditions
13764588	35	Forgetting Counts: Constant Memory Inference for a Dependent Hierarchical Pitman-Yor Process
13764590	35	Application of Machine Learning To Epileptic Seizure Detection
13764592	35	Learning Hierarchical Riffle Independent Groupings from Rankings
13764594	35	Continuous-Time Belief Propagation
13764596	35	FAB-MAP: Appearance-Based Place Recognition and Mapping using a Learned Visual Vocabulary Model
13764599	35	A fast natural Newton method
13764601	35	Simple and Efficient Multiple Kernel Learning by Group Lasso
13764603	35	Exploiting Data-Independence for Fast Belief-Propagation
13764605	35	Bayesian Nonparametric Matrix Factorization for Recorded Music
13764614	35	OTL: A Framework of Online Transfer Learning
13764616	35	Random Spanning Trees and the Prediction of Weighted Graphs
14351910	35	Improving Short Text Classification Using Unlabeled Background Knowledge
27812625	35	Localizing Policy Gradient Estimates to Action Transitions
27812826	35	Max-margin Learning for Lower Linear Envelope Potentials in Binary Markov Random Fields
39231874	35	Feature selection, L1 vs. L2 regularization, and rotational invariance
39231877	35	An efficient projection for l1, ∞ regularization
39363292	35	A Co-training Approach for Multi-view Spectral Clustering
39365016	35	A Three-Way Model for Collective Learning on Multi-Relational Data
5540	150	Polychotomous Classification with Pairwise Classifiers: A New Voting Principle
9012	150	Bias-Variance Analysis and Ensembles of SVM
35000	150	Error Bounds for Aggressive and Conservative AdaBoost
44280	150	Complexity of Data Subsets Generated by the Random Subspace Method: An Experimental Investigation
45032	150	Error Rejection in Linearly Combined Multiple Classifiers
45400	150	Dynamic Classifier Selection
46467	150	Analysis of Linear and Order Statistics Combiners for Fusion of Imbalanced Classifiers
46526	150	On Combining One-Class Classifiers for Image Database Retrieval
46531	150	An Experimental Comparison of Classifier Fusion Rules for Multimodal Personal Identity Verification Systems
46941	150	Methods for Designing Multiple Classifier Systems
54375	150	Highlighting Hard Patterns via AdaBoost Weights Evolution
55163	150	Distributed Pasting of Small Votes
55711	150	Bagging and Boosting for the Nearest Mean Classifier: Effects of Sample Size on Diversity and Accuracy
57580	150	Applying Boosting to Similarity Literals for Time Series Classification
83464	150	Using Diversity with Three Variants of Boosting: Aggressive, Conservative, and Inverse
86045	150	Complexity of Classification Problems and Comparative Advantages of Combined Classifiers
86624	150	Data Complexity Analysis for Classifier Combination
91826	150	Input Decimation Ensembles: Decorrelation through Dimensionality Reduction
92513	150	Feature Subsets for Classifier Combination: An Enumerative Experiment
99567	150	Decision-Level Fusion in Fingerprint Verification
102023	150	Effectiveness of Error Correcting Output Codes in Multiclass Learning Problems
106094	150	Classifier Instability and Partitioning
107475	150	Least Squares and Estimation Measures via Error Correcting Output Code
131942	150	On Combining Dissimilarity Representations
134365	150	Combining Fisher Linear Discriminants for Dissimilarity Representations
134387	150	Combining One-Class Classifiers
134749	150	Combined Classification of Handwritten Digits Using the 'Virtual Test Sample Method
136003	150	Boosting in Linear Discriminant Analysis
170911	150	A Hierarchical Multiclassifier System for Hyperspectral Data Analysis
176624	150	Some Results on Weakly Accurate Base Learners for Boosting Regression and Classification
475313	150	Combining Fingerprint Classifiers
475314	150	Negative Correlation Learning and the Ambiguity Family of Ensemble Methods
475315	150	Automatic Target Recognition Using Multiple Description Coding Models for Multiple Classifier Systems
475316	150	Automatic Classification of Clustered Microcalcifications by a Multiple Classifier System
475317	150	Stacking with Multi-response Model Trees
475318	150	Post-processing of Classifier Outputs in Multiple Classifier Systems
475319	150	Finding Consistent Clusters in Data Partitions
475320	150	Linear Combiners for Classifier Fusion: Some Theoretical and Experimental Results
475321	150	Automatic Model Selection in a Hybrid Perceptron/Radial Network
475322	150	Forward and Backward Selection in Regression Hybrid Network
475323	150	A Study of Ensemble of Hybrid Networks with Strong Regularization
475324	150	Binary Classifier Fusion Based on the Basic Decomposition Methods
475325	150	Classifier Combinations: Implementations and Theoretical Issues
475326	150	Boosting with Averaged Weight Vectors
475327	150	Multiple Classifier Systems Based on Interpretable Linear Classifiers
475328	150	Boosting of Tree-Based Classifiers for Predictive Risk Modeling in GIS
475329	150	Serial Multiple Classifier Systems Exploiting a Coarse to Fine Output Coding
475330	150	A Robust Multiple Classifier System for a Partially Unsupervised Updating of Land-Cover Maps
475331	150	The Behavior Knowledge Space Fusion Method: Analysis of Generalization Error and Strategies for Performance Improvement
475332	150	Types of Multinet System
475333	150	A New Ensemble Diversity Measure Applied to Thinning Ensembles
475335	150	Adaptive Feature Spaces for Land Cover Classification with Limited Ground Truth Data
475336	150	Dependence among Codeword Bits Errors in ECOC Learning Machines: An Experimental Analysis
475338	150	Diversity between Neural Networks and Decision Trees for Building Multiple Classifier Systems
475339	150	Use of Positional Information in Sequence Alignment for Multiple Classifier Combination
475340	150	Building Classifier Ensembles for Automatic Sports Classification
475342	150	Finding Natural Clusters Using Multi-clusterer Combiner Based on Shared Nearest Neighbors
475343	150	Learning-Data Selection Mechanism through Neural Networks Ensemble
475344	150	A Survey of Sequential Combination of Word Recognizers in Handwritten Phrase Recognition at CEDAR
475345	150	A Multi-SVM Classification System
475346	150	Application of Multiple Classifier Techniques to Subband Speaker Identification with an HMM/ANN System
475347	150	Supervised Classifier Combination through Generalized Additive Multi-model
475348	150	Decision Level Fusion of Intramodal Personal Identity Verification Experts
475349	150	Averaging Weak Classifiers
475350	150	A Multiple Self-Organizing Map Scheme for Remote Sensing Classification
475351	150	Multiple Classification Systems in the Context of Feature Extraction and Selection
475352	150	A New Evaluation Method for Expert Combination in Multi-expert System Designing
475353	150	Combining Parametric and Nonparametric Classifiers for an Unsupervised Updating of Land-Cover Maps
475354	150	Support Vector Machines, Kernel Logistic Regression and Boosting
475355	150	Combining Multiple Classifiers in Probabilistic Neural Networks
475356	150	Information Analysis of Multiple Classifier Fusion
475357	150	An Ensemble Approach for Data Fusion with Learn
475358	150	Multistage Neural Network Ensembles
475359	150	Solving Problems Two at a Time: Classification of Web Pages Using a Generic Pair-Wise Multiple Classifier System
475360	150	Reducing the Overconfidence of Base Classifiers when Combining Their Decisions
475361	150	On the Combination of Different Template Matching Strategies for Fast Face Detection
475362	150	Boosting, Bagging, and Consensus Based Classification of Multisource Remote Sensing Data
475363	150	Applying Boosting to Similarity Literals for Time Series Classification
475364	150	Learning Classification RBF Networks by Boosting
475365	150	Consensus Based Classification of Multisource Remote Sensing Data
475366	150	Classifier Combination for Grammar-Guided Sentence Recognition
475367	150	Reduction of the Boasting Bias of Linear Experts
475368	150	Comparison of Classifier Selection Methods for Improving Committee Performance
475369	150	Accumulated-Recognition-Rate Normalization for Combining Multiple On/Off-Line Japanese Character Classifiers Tested on a Large Database
